case_type,y_true,y_pred,score,subject,body_preview,triage_relevance,message_type,requires_context,notes
FP,0,1,0.9055276749361374,"Yahoo! Newsletter, November 2001","[IMAGE]  [IMAGE][IMAGE]       [IMAGE] Yahoo! Warehouse - What's In It For You Visit=  the Yahoo! Warehouse  grand opening for deals on used, overstock, and clea= rance goods from distributors, liquidators, and individual sellers. Buy you= r favorite books, music, DVDs and videos, video games, computers, and elect= ronics at bargain prices! Got stuff to sell? It's a cinch to list your item= s and watch your business grow.    Four Dimensions of Shopping The New Yaho= o! Shopping  consists of Shopp",,,,
FP,0,1,0.6351091209839999,FT.com Monthly Update,"---------------------- Forwarded by Vince J Kaminski/HOU/ECT on 07/05/2000= =20 05:30 PM ---------------------------   ""FT.com"" <ft.com.update@newsbyemail.ft.com> on 07/04/2000 03:35:56 PM To: ""FT.com User"":; cc:  (bcc: Vince J Kaminski/HOU/ECT) Subject: FT.com Monthly Update    Dear FT.com user  With more ways to get news on the move and a new ranking of MBA courses, there is much for the business-obsessed on FT.com this month.  -------- Contents -------- 1. News by Mobile 2. A new daily summar",,,,
FP,0,1,0.997220119154936,OSBA Report Online HTML Version Volume 74 Issue 43, Goto Online Report Homepage></a> </td> </tr> <!--=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D END  TR SECTION 1 =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D--> <!--=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D BEGIN TR SECTION 2 =3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=,,,,
FP,0,1,0.9456743164999336,Technology Daily AM: Jeffords' Party Switch May Impact Tech  Issues,"----------------------------------------------------------------------------- NATIONAL JOURNAL'S TECHNOLOGY DAILY AM EDITION is now available at http://nationaljournal.com/pubs/techdaily/ -----------------------------------------------------------------------------  MORNING HIGHLIGHTS:  ON THE HILL: Sen. James Jeffords' party switch could have an impact on broadband legislation, the privacy debate and other tech issues.  PRIVACY: A European Parliament committee downplayed the extent of the ""Eche",,,,
FP,0,1,0.9879651382547284,Ethical Concerns for Corporate Counsel -- Online CLE Program -,"TO FIND OUT MORE INFORMATION ABOUT WHETHER THIS PROGRAM IS ELIGIBLE FOR CLE CREDIT IN YOUR STATE CLICK HERE: http://www.celesq.com/index.asp?cat=19906  Hi,  Earn three hours of CLE credit in Ethics by reading this course, Ethical Concerns for Corporate Counsel, by Robert J. Anello, Esq. & Catherine Foti, Esq.(see link below), and completing the Affirmation of Self-Study.  Mail your Affirmation with a check for $59.  You will receive a CLE Certificate of Completion from Celesq within three weeks.",,,,
FP,0,1,0.7162252055225836,Enron Corporation: Leveraging Critical Technology Intelligence,"[IMAGE]                                                                 Dear Vince, Technology has a high impact on Enron Corporation; becoming aware as soon as possible about emerging technologies makes a critical difference. The elegant solution: Technical Insights as your information partner. We separate the news from the noise to position you to exploit timely information. Leverage: Expert analysis, latest trends     New ideas from diverse disciplines you can apply to your own business   Cut",,,,
FP,0,1,0.6455895728459077,Don't forget to register!,"To register your Palm Computingc organizer electronically, you must have an  Internet connection or a modem connected to your computer.  Or if you prefer, you can fill out and send the mail-in registration card  included in your Palm Computing package.  Special rewards only for registered users:  -FREE software programs * -FREE technical support ** -Upgrade information -Important updates  * For a complete list of free software, go to www.palm.com/eregdownload ** Subject to change without notice",,,,
FP,0,1,0.9463270812448608,EnTouch Newsletter," =20   UNITED WAY 2001  Building Houston's Future, Enron's 2001 United Way Campaign, officially beg= an Monday, August 6 and runs through August 17.  Enron's goal this year is = $2.9 million and the EWS goal is $1,276,000.  Enron will match every employ= ee's contribution dollar-for-dollar.  The decision to focus this year's campaign on Building Houston's Future cam= e directly from our employees, who rallied to help Houston recover from the=  flood damage caused by Tropical Storm Allison. Enron",,,,
FP,0,1,0.981527182499174,Fuel Cells Get Financial Boost from U.S. Government,"fyi ----- Forwarded by Steven J Kean/NA/Enron on 10/18/2000 12:12 PM -----  =09""IssueAlert"" <IssueAlert@scientech.com> =0910/18/2000 05:56 AM =09=09=20 =09=09 To:=20 =09=09 cc:=20 =09=09 Subject: Fuel Cells Get Financial Boost from U.S. Government  http://www.consultrci.com  ************************************************************************=20  A new SCIENTECH PowerHitter interview with E. Linn Draper, Chairman,=20 President,=20 and CEO of American Electric Power, is now available.  Find o",,,,
FP,0,1,0.9935109686969568,Update on Your Xdrive Online Storage Account,"Hello Xdrive User,  In the past you signed up for a free, advertising-based Xdrive Express online storage account at http://www.xdrive.com/. We appreciate your past use of Xdrive, an Online Storage Box for Everyone(tm). Our privacy policy http://www.xdrive.com/company/privacy_popup.html permits us to contact you about the service, so I'm writing to you today about the closure of the free Xdrive Express service and to invite you to try the new subscription-based, advertising-free Xdrive Plus serv",,,,
FP,0,1,0.990372355329062,NFL Betting Bonanza!,"  Click Here to Bet Legally on Football with 10% extra cash! 	 [IMAGE][IMAGE][IMAGE][IMAGE] 	  [IMAGE]     Sports Interaction Fall Football Frenzy  10% Introductory Bonus for all New Players     [IMAGE]    No other  online sportsbook   offers you the security and peace of mind of knowing you are betting with a world leader that is licensed and regulated in North America.  At  Sports Interaction   you can bet online instantly with your credit card, using the currency of your choice.     View the ",,,,
FP,0,1,0.9040859803397088,"PROJECT FINANCE WEEK   March 11-15, NY NY"," Project Finance Week 	[IMAGE]	 	 Project Finance Week March 11-15, 2002 ? Metropolitan Hotel, New York City Click Here To Download A Complete Conference Brochure 	 	[IMAGE]	 	Infocast's Project Finance Week continues to be rated the best introductory course on project finance available to developers, financiers, attorneys, utility representatives and vendors. Course #1, Project Finance The Tutorial, has been revamped for the new realities of 2002, offering in-depth sessions on today's hottest f",,,,
FP,0,1,0.7512111909940734,Announcement by Brookstone.com,"Dear Valued Customer,  We have launched an exciting new redesign of our website just in time for  Father's Day.  Visit Brookstone.com today (http://www.brookstone.com/) and  check out our new look and navigation.  Father's Day is June 17th and our new site has many clever, unique and fun  ways to celebrate dad!  Don't wait until the last minute! Order by Noon (CST) on Friday, June 8 for Standard Ground Shipping (5-7 days). Order by Noon (CST) on Wednesday, June 13 for Express Delivery (2-3 days)",,,,
FP,0,1,0.7902091965462669,Free Vitamins. Buy One Get One Free.," [IMAGE][IMAGE][IMAGE]  Dear  SmartReminders Member,    [IMAGE]    [IMAGE]       [IMAGE]         [IMAGE]   [IMAGE]   [IMAGE]  Restore Your Sexual Prowess and Stamina    [IMAGE]  The No.1 Selling Product for Arthritis  and Healthy Joints.    [IMAGE]   [IMAGE]   [IMAGE]  For an Amazing Reduction in Anxiety and Stress    [IMAGE]  Helps Reduce Hot Flash Frequency      [IMAGE]       [IMAGE]     [IMAGE]    	                                        We respect  your privacy and are a Certified Participan",,,,
FP,0,1,0.7531717722517516,Get your favorite golfers to play for YOU!,"What if five of the PGA Tour's best golfers teamed up with YOU? Sound like fantasy? Well, it is fantasy -  CBS SportsLine.com's Fantasy Golf!  It's so simple to play. Just spend $1 Million of fantasy money on the five golfers you think will top the leaderboard at each PGA Tour tournament.  Sign up now to pick your golfers for the Buick Invitational.  Fantasy Golf is FREE to play!  Fantasy golf is broken up into three separate segments.  Finish among the top three scorers during any segment and  ",,,,
FP,0,1,0.994195899197538,"Enerfax Gas, Oil, Liquids,Derivatives' prices & info (text) Crude","  Enerfax GOLD NORTH AMERICA'S FREE? GAS, OIL, LIQUIDS & DERIVATIVES  INFORMATION SOURCE    Wednesday, December 26 2001? No. 450 Visit our website at: http://www.enerfaxgold.com/,   PETROLEUM PRICES ??? | Bonny Light      |  $18.78 | Brent            |  $18.60 | Butane           |  $ 0.36  | Fuel Oil #2      |  $ 0.54    | Louisiana        |  $18.55   | Medit.           |  $18.23   | Propane Non-tet  |  $ 0.32    | Propane Wet-tet  |  $ 0.32   | W. Tx Int Cush   |  $19.18  | W. Tx Sour       |  ",,,,
FP,0,1,0.9856093340825476,Breakthrough receiver puts Internet radio on home stereos,"  <http://www.technoscout.com/images/scout/TechnoHeader_Small.gif>  Scouting Report Special Edition---Where technology hits home.  Every year, the worlds most innovative electronics companies meet in Las Ve= gas to unveil their newest creations. The Consumer Electronics Show feature= s thousands of new products and is attended by every major retailer in the = world. Unfortunately, most of these retailers are limited by a lack of shel= f space and convoluted distribution systems. By the time the ",,,,
FP,0,1,0.7907917528380304,Here's The Deal .......... Surprise Jamaican Vacation!,"[IMAGE]	 	 	Airlines 	[IMAGE] 	[IMAGE] 	[IMAGE] 	[IMAGE] 	[IMAGE] 	 	 	[IMAGE] 	[IMAGE] 	[IMAGE] 	    Week of November 14, 2000 A Weekly Travel Newsletter from  TravelNow.com  ?     Dear Eric,   It's getting colder outside and it seems like winter is here  to stay. To  offset the dreary days we've got some wonderful  warm weather escapes for  you! Take off to Greece for a museum  and shopping tour. Spend the holidays  at Disneyland or Las Vegas.  Go whale watching in Mexico or take a surprise  v",,,,
FP,0,1,0.990394551907715,Internet Report Access,"You have been added as an internal user to be able to access flowing gas  reports and invoices on the internet at http://www.hottap.enron.com.  Your  user id is ""mlokay"" and your password is ""FLOWGAS56"".",,,,
FP,0,1,0.9886927996349026,Today's Headlines from NYTimes.com,"TODAY'S HEADLINES The New York Times on the Web Thursday, December 14, 2000 ------------------------------------------------------------ For news updated throughout the day, visit www.nytimes.com    QUOTE OF THE DAY =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D  ""The presidency is more than an honor, more than an office. It is a charge to keep.""  - PRESIDENT-ELECT GEORGE W. BUSH,  Full Story: http://www.nytimes.com/2000/12/14/politics/14BUSH.html    NATIONAL =3D=3D=",,,,
FP,0,1,0.9506780110130132,New Power Executive-- Free Sample Issue," <http://rs6.net/on.jsp?t=1010964589736.1010945480759&o=http://ccprod.roving.com/roving/images/p1x1.gif>We welcome you to download <http://www.pmaconference.com/PMAPE3.18.pdf> a free trial issue of New Power Executive, the market's leading weekly on market intel, trend analysis, and a host of strategic issues and ideas of direct importance to your planning and business development process.   Read by thousands of senior execs across the industry, this weekly market analysis and strategic advisory",,,,
FP,0,1,0.9385287819827436,"Today's Headlines from NYTimes.com Saturday, January 26, 2002"," [IMAGE]=09  [IMAGE]    Search NYTimes.com  Today's News Past Week Past 30 Days Past 90=  Days Past Year Since 1996  =09   [IMAGE]  [IMAGE]       Customize This E-Mail   [IMAGE]  Customize This E-= Mail      =09    January 26, 2002   QUOTE OF THE DAY ""I am disappointed in Yasir Arafat.""=   PRESIDENT BUSH    NATIONAL U.S. Identifies a Canadian as Taker of Martyrd= om Pledge  The Justice Department identified a Canadian citizen as the fift= h suspected Al Qaeda follower who is said to have pledged",,,,
FP,0,1,0.6652489732105139,AirTran Airways' New Winter Sale,"We are pleased to announce a new sale for Winter travel that puts every city in our system on sale for travel through March 14, 2001!!!! This sale requires a 7-day advance purchase and discounts range up to 35% off the already low fares we offer everyday.  Seats are limited and may be unavailable on some days and flights that operate during peak and holiday travel times such as the Christmas, New Year, and President's Day holiday periods.  You must purchase http://www.airtran.com/reservations/cg",,,,
FP,0,1,0.9923221310260272,Save $50 and Register for GasMart/Power 2002 Today!," <http://pull.xmr3.com/p/3233-9481/31223673/http-gasmart.com.html>	   Register Today <http://pull.xmr3.com/p/3233-9481/31223679/https-www.ns2k.com-gasmart-RegForm.cfm.html> for GasMart/Power 2002 March 18-20, 2002 Reno, NV      Early Bird Registration Deadline is February 15, 2002   Register Online Today <http://pull.xmr3.com/p/3233-9481/31223679/https-www.ns2k.com-gasmart-RegForm.cfm.html> or call 1-800-427-5747 to save $50!  Then book your room at the Nugget Hotel by February 15 to take advant",,,,
FP,0,1,0.9833631302497818,"Matt, Get Your Halloween Tricks, Treats and Tips!","   Rewards=09      October 18=09Issue Number  31=09   =09Rewards=09CBS SportsLine=09 =09=09=09   =09 Matt, you have 0 Points! Enjoy Tricks, Treats and Tips from SportsLine = Rewards!   You'll have a howling good time this Halloween as you redeem for=  incredible goodies. Also learn the best ways members can earn BIG points F= AST!        Score Big With TiVo!       Ready to save up to $100 and earn 12= ,000 points! Check out our Special Offer  for CBS SportsLine Rewards member= s who buy a TiVo d",,,,
FP,0,1,0.98365636903129,PowerMarketers.com Daily Power Report for 19 February 2001,Attention POWER REPORT Readers: Go to=20 http://www.powermarketers.com/prdaily.htm to view today's edition with dire= ct=20 headline links to each story.]  =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D The Industry's Preferred Source For Breaking Energy News And Information http://www.powermarketers.com --------------------------,,,,
FP,0,1,0.9716141428663306,Peoples Energy,New Site Location is  Peoplesenergy.enron.com  this site can be accessed outside the enron network  Here are the ID's and passwords.   Houston Login ID:pepenergy_enron  Password: vtr61b5y  Peoples Login ID:pepenergy_peoples  Password:ken8by6z   ,,,,
FP,0,1,0.742350478866671,Valentines Gifts from wine.com,"Card? ""Ah.""  Flowers? ""Mmm.""  Valentine from wine.com:  ""OH, YES!""  There are valentines that express the fond sentiment of the occasion,  and there are valentines that get to the heart of the matter. At  wine.com, we've found that the latter are the ones that you put in  your mouth.   Wine Lovers features our most romantic wines, arranged in  provocative combinations. Sweets for your Sweetie showcases a  selection of seductive desserts, with wine and without. Extra-Special  Valentine Gifts are ",,,,
FP,0,1,0.98342057372232,Re: *EMCA* Moe's Technique,"Curtis does sheetrock work, as well as painting.   Amy    ----- Original Message -----  From: Larry Bias <mailto:larrybias@houston.rr.com>  To: emca@yahoogroups.com <mailto:emca@yahoogroups.com>  Sent: Friday, October 26, 2001 10:44 AM Subject: *EMCA* Moe's Technique  I recently tried Curtis Moore by recommendation of Bobby Shriver from Houston After Care.  I was pleased with his work.  He was reasonable and finished the job quickly.  His phone number is (832) 752-4138.  Give him a call for a fr",,,,
FP,0,1,0.911793180513958,Dinner in the City,"Here's the scoop. Name of Restaurant: Rooster Address: 1101 Valencia Street, cross street is 22nd. Meeting Time: 6:45pm. Everybody needs to be present in order to be seated by 7:00pm. Please ensure that you make it on time. Parking Garage: 21st between Valencia and Mission. They charge $1 per hour. It is really hard to get parking after 6:30pm. We have to buy wine from the restaurant. Rooster just has wine and beer available. If you haven't RSVP'd and would like to come please let us know so we ",,,,
FP,0,1,0.7270822419120474,Shift May Empower California.htm," Thanks for taking time to call  yesterday.  Good luck with the Lockyer situ= ation.  I truly do believe  that direct and prompt interaction with Lockyer=  will prove more effective for  Enron than delayed or intermediated action.=     As we discussed,  if I can be of any help with reconnaissance or as sou= nding  board, just let me know. =20 I have attached an article from  this morning's LA Times.  It provides an C= alifornia view on how the  shakeup in the Senate might impact the state's e= n",,,,
FP,0,1,0.9920405087085038,tweed & color: our newest at jcrew.com,______________________________________  jcrew.com ______________________________________   our newest twist on tradition? tweed & color for fall. men http://click.jcrew.com/cgi-bin8/flo?y=eGaG0Sgo10CQQ0MG40AL women http://click.jcrew.com/cgi-bin8/flo?y=eGaG0Sgo10CQQ0MG30AK   plus... men's merino sweaters- 20% off 2 or more http://click.jcrew.com/cgi-bin8/flo?y=eGaG0Sgo10CQQ0MHG0Af  go to our women's directory http://click.jcrew.com/cgi-bin8/flo?y=eGaG0Sgo10CQQ0MHE0Ad  go to our men's directory h,,,,
FP,0,1,0.9950171450398336,PowerMarketers.com Daily Power Report for 23 March 2001,Attention POWER REPORT Readers: Go to=20 http://www.powermarketers.com/prdaily.htm to view today's edition with dire= ct=20 headline links to each story.]  =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D= =3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D=3D The Industry's Preferred Source For Breaking Energy News And Information http://www.powermarketers.com --------------------------,,,,
FP,0,1,0.9739890383040682,Travelocity.com fare watcher update,"Sunday, October 21, 2001  Dear Theresa,  Travelocity Fare Watcher, your personal airfare tracking service, has found fare changes in 1 of your markets.  Note: Fares change quickly and sell out fast. Visit Travelocity now to take advantage of this great opportunity!  Click on this link or paste the URL into your browser: http://dps1.travelocity.com:80/fwemindiv.ctl?fw=00022811976227&Service=TRAVELOCITY&LANG=EN  HAVE YOUR TRAVEL NEEDS CHANGED?  Looking to go someplace new? Be sure to update your F",,,,
FP,0,1,0.7645644608733067,Web Site,http://www.elaw4enron.com/default.asp,,,,
FP,0,1,0.5840519029606478,Photo's on the web,"Here is my online photo album.  Go to the following address;  http://www.cartogra.com/home/home.asp  Go to the box on the bottom right part of the screen where it says ""new to  cartogra?"".  Enter the my account name ""trogg522"" in the white box and click  on the arrow beneath that.  Let me know what you think.  I can probably add another 7 to 9 photo's.",,,,
FP,0,1,0.9417293246836296,The Prometheus File - Energy Technology Weekly 03/15/02,"Hello Matt Motley,   In this issue:   * Feature: FuelCell Energy - In a Field of Their Own  * Calpine finally secures US$2 billion credit facility  * Gamesa to spin-off its aeronautics division within 12 months to focus on its renewable energy business      To download this report Click here <http://www.reedwasden.com/members/download.asp?ID=142&email=matt.motley@enron.com>.  If a link does not appear above please copy the url between the '[' and ']' below and paste it into your browser.  [ http",,,,
FP,0,1,0.6143238527414625,FW: Traffic Report outage and new product enhancements,"Note the new ATC features below.  -----Original Message----- From: 	""Stuart Wright"" <stuart@friedwire.com>@ENRON [mailto:IMCEANOTES-+22Stuart+20Wright+22+20+3Cstuart+40friedwire+2Ecom+3E+40ENRON@ENRON.com]  Sent:	Monday, July 30, 2001 2:58 PM To:	productalert@friedwire.com Subject:	Traffic Report outage and new product enhancements   To Our Valued  Traffic Report Clients,   Today, FriedWire's  Traffic Report experienced a disruption in service as a result of network and  general connectivity pro",,,,
FP,0,1,0.9809353962271588,Register for the Next TXU Capacity Auction!," <http://rs6.net/on.jsp?t=1010947867015.1010945480759&o=http://ccprod.roving.com/roving/images/p1x1.gif>    Register for the next   TXU Energy    Capacity Auction!     New Registration Due Date is February 11, 2002! TXU Energy is again conducting an electric capacity auction in ERCOT. This auction will consist of monthly capacity blocks for the prime months of May through August.    600 megawatts will be available on a monthly basis.    Bidders may choose among four types of electric generation,",,,,
FP,0,1,0.995163459231607,Investing Basics: When to Panic,"Please respond to The Motley Fool  ======================== THE MOTLEY FOOL ========================                         INVESTING  BASICS                       Tuesday, May 8, 2001 benjamin.rogers@enron.com =================================================================  IN THIS ISSUE --------------------- - Q&A: WHAT'S A ""RUN RATE""?  - Q&A: ACTUAL STOCK SALE PRICES  - LESSON: WHEN TO PANIC  =================================================================  SPONSORED BY: Ameritrade Open a",,,,
FP,0,1,0.950095741426774,Bush News Update: 11/28/00,"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Want to help?  Forward this e-mail to your friends, then, if you have not yet given, contribute to the Bush Cheney Recount here: https://www.econtributor.net/Contribution/Contribution.cfm?AID=IVFFBXFAZHGH AOL contribution link at bottom. ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Bush News 11/28/00 http://www.georgewbush.com  Contents: 1   Talking Points to Set the Record Straight 2   Statement by Secretary ",,,,
FP,0,1,0.9122719216555318,CNN Breaking News,"BREAKING NEWS from CNN.com  -- Doctors create human embryo through cloning, scientists at Massachusetts lab announce. Watch CNN or log on to http://CNN.com /AOL Keyword: CNN for the latest news.  ********** Try Time Magazine Free *********************************** For in-depth analysis of the week's news, read TIME Magazine. To get 4 free trial issues, go to http://www.time.com/cnn **********************************************************************  To unsubscribe from CNN.com's Breaking New",,,,
FP,0,1,0.966222678953028,private equity brief,"Jeff,  it's been a while since our meeting at the Portfolio Grand Slam Event in may... but i wanted to brief you on an effort we brought to you guys viz making a market in private equity.  originally began the conversation with Lou Pai, but since his departure we've been engaged with ford cooper and health scheisser in the xcelerator group.  ford's had numerous conversations with the relevant internal enron folks.  we've helped confidentially engage some external players/experts in the venture/p",,,,
FP,0,1,0.7562725197106263,"True Orange, November 26, 2001, Part 1 of 4","Jerry Scarbrough's True Orange The Newsletter for the True Texas Longhorn Faithful  Volume 12, No. 6, November 26, 2001  (Editor's Note - I'm sending this in four pieces today because it is a bigger issue than usual due to the spring recruiting in basketball, track and softball.)  Volume 12, No. 6, November 26, 2001   Benson, Defense Stifle Ags; Huge Upsets Propel Horns Into Big 12 Title Game Against Colorado  As Longhorn defensive coordinator Carl Reese noted, it was an old-fashioned, rock-em, ",,,,
FP,0,1,0.9939121428921236,Save 40% in February!,"Fatbrain - A Barnes and Noble.com Company <http://email.fatbrain.com/cgi-bin6/flo?y=hFPs0EQsbs0Btv0Fvw0Av>    <http://www1.fatbrain.com/graphics/spacer.gif>  Save 40% in February! <http://email.fatbrain.com/cgi-bin6/flo?y=hFPs0EQsbs0Btv0Gw80Au>	 	Out with the old and in with the new! Fatbrain offers you brand-new books for February at 40% off! <http://email.fatbrain.com/cgi-bin6/flo?y=hFPs0EQsbs0Btv0Gw80Au> Whether you're looking to conquer the corporate world, extend your programming knowledge,",,,,
FN,1,0,8.870704153039656e-05,Trader Log In,"Kam,  As we discussed this morning, the traders will be using their physical books to log onto EOL with the exception of the financial desk (John Arnold and team).  Behind the scenes, EOL will  set these traders up in the Counterparty Alternates table to have the books ""flip"" to the respective financial book when a financial trade is hit.    Also, any word yet on the traders wanting a different book for price, basis and index.  We are still under the assumption that the trades will book under on",,,,
FN,1,0,0.2583448878369964,Fw: Daily Gas News - 6/6/01," ----- Original Message ----- From: <gasnews@mail.energycentral.com> To: <jbelcher@chemweek.com> Sent: Tuesday, June 05, 2001 11:36 PM Subject: Daily Gas News - 6/6/01   > > ______________________________________________________________________ > >   ENERGY CENTRAL GAS NEWS FOR 6/6/01 - 29 NEW ITEMS > ______________________________________________________________________ > >   ** TO CHANGE TO THE HTML-ENHANCED VERSION OF THIS SERVICE - >   ** go to http://www.energycentral.com/sections/services ",,,,
FN,1,0,1.3769049676306473e-05,Jet Aircraft - Priced to sell," Now is the best time in years  to purchase an aircraft! Pre-owned jet aircraft  prices are at historic lows. Now more than ever safety,  security, control . . .   Omni offers the following aircraft  priced to sell! Full pictures, specifications and price are at:   WWW.OMNIJET.COM     Astra                            s/n  16 Beechjet  400            s/n  RJ-7 Beechjet  400A      s/n RK-126 Beechjet  400A      s/n RK-136 Citation  I/SP                 s/n 32 Citation  II                    s/n  6",,,,
FN,1,0,0.0646983183047134,gravitate: M-W's Word of the Day,*************************************************************** Do you want to give your child a head start in school? Try Hooked on Phonics. $20 Instant Savings - Click here! http://quinst.com/clk/mogelepgeichimmalt ***************************************************************  The Word of the Day for October 24 is:  gravitate   \GRAV-uh-tayt\   (verb)      1 : to move under the influence of gravitation     *2 a : to move toward something  b : to be drawn or attracted especially by natural in,,,,
FN,1,0,0.0023603214279275,FW: Tribute to America," Regards, Amy Brock HBD Marketing Team Office: 281-988-2157 Cell:  713-702-6815    -----Original Message----- From:	Rex Waller Sent:	Wednesday, September 12,2001 5:49 PM To:	Alfred Webb; Allen Hadaway; Allison Boren; Amy Brock; Barry Willis; Bart Boren; Bill Boykin; Bill Cooper; Billie Cagle; Billy Lee; bob maughmen; Bob Schuman; Bonita Johnson; Chad Wing; cheryl; Connie Stuckey; corby goodman; craig Gardner; Dale Miller; Dan Crawford; Dan Michael; Darryl Fuller; David Attaway; David Tucker; Deb",,,,
FN,1,0,0.4956208675385725,*EMCA* Reminder - Community Garage Sale,"------------------------ Yahoo! Groups Sponsor ---------------------~--> FREE COLLEGE MONEY CLICK HERE to search 600,000 scholarships! http://us.click.yahoo.com/Pv4pGD/4m7CAA/ySSFAA/NoOolB/TM ---------------------------------------------------------------------~->   We would like to remind you of this upcoming event.  Community Garage Sale   Date: Saturday, October 27, 2001  Time: 7:00AM - 12:00PM CDT (GMT-05:00)   Don't forget about the Neartown community garage sale to be held on Saturday, Oct",,,,
FN,1,0,0.415161775643492,Rockets Host Kings Tonight,"Dear eric,     ROCKETS LOOK TO MOVE BACK OVER .500  The Rockets return to Compaq Center tonight for the first time since dismantling the Dallas Mavericks on Nov. 17 to host hot-shooting Peja Stojakovic and the Sacramento Kings.   Houston will have revenge on its mind against the Kings, who defeated the Rockets 113-77 on Nov. 19. Steve Francis will miss tonight's game to rest a sore foot which caused him to miss Friday's game in Seattle and leave early during Sunday's contest against the Clippers",,,,
FN,1,0,6.779283897955501e-05,FW: CSUF Detailed Study,"Jeff   Again, here is PG&E trying to shoe horn us on this tap vs. bus connection  issue.  If you are not familiar with this issue, EES elected to utilize the  single tap termination @ the PG&E Bullard Substation in our proposal to  CSUF.  This single tap option was provided to us by PG&E in their  Informational Review.  PG&E itemized this cost in the Informational Review at  $178,000 and this the figure we used.    During past meetings, PG&E has stated that this tap option is no loger  availabel",,,,
FN,1,0,0.0003943792151254,melange: M-W's Word of the Day,*************************************************************** Did you know Julius Caesar moved January to the head of the year? Click here for your guide to word histories. http://www.m-w.com/book/literead/wordhist.htm ***************************************************************  The Word of the Day for January 7 is:  melange   \may-LAHNZH or may-LAHNJ\   (noun)      : a mixture often of incongruous elements  Example sentence:      Critics panned the new film as an awkward melange of heavy ,,,,
FN,1,0,0.0108354040766308,Your Hallmark order confirmation - WEB13665566,"   Dear Shelley,  Thank you for shopping at Hallmark. Here's a recap of your order according to our records:  Order Number: WEB13665566 Order Date: 02/07/2002 Total Order Amount: $74.90  We'll send another note when the shipment goes out.  If you need more information, click here to use our self-help: http://help.ecards.hallmark.com/cgi-bin/rightnow/  or click the Customer Service link on Hallmark.com.                                               *************** If you placed your order on Hall",,,,
FN,1,0,0.1966460231212227,"Fwd: Fw: Danny Greenfield's Film - ""Allerd Fishbein's In Love""","Folks - this film was made by the nephew of a friend of mine and it's   especially cute if you're jewish (and each of you is!), so watch it if you   can, enjoy it, and vote. Dave, this is Larry Cooper's nephew. Stan, I don't   know what happened earlier but here it is. ??Love to all, ?sam Content-Transfer-Encoding: 7bit Return-Path: <sugdendev@mindspring.com> Received: from  rly-yg03.mx.aol.com (rly-yg03.mail.aol.com [172.18.147.3]) by  air-yg01.mail.aol.com (v77_r1.21) with ESMTP; Fri, 23 Feb 2",,,,
FN,1,0,0.080053852197286,OnePass Offers - Fare Sale,"UNWIND FOR LESS  Whether it's a tour of the California wineries, an escape to the Swiss Alps, or a walk through The Imperial Palace in Tokyo, Continental Airlines gets you there with an additional 10% off select sale fares.  Visit continental.com at: http://continentalairlines.rsc01.net/servlet/cc4?JHEVBY*qhogEnkpMMpmoQLgkhgEJht*z*UA to purchase your eTickets today.   VIEW FLIGHT SCHEDULES IN AN INSTANT WITH OUR ELECTRONIC TIMETABLES  Whether you're online or on the go, Continental's flight info",,,,
